planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE_281_OP20_L	 4928	2F0_189_LB	Lotlänge	lengthOfAxis	41.2573428	41.0000000	0.0500000	-0.0500000	0.2573428	0.2073428	100	Perp.13						0.0500000	-0.0500000									1	1	3	105.2611394	20.6286146	-2.6364603
EMBRAGUE_281_OP20_L	 4928	2B0_17_LB	X-Wert	xValue	-251.9097984	-251.9000000	0.0250000	-0.0250000	-0.0097984		100	2B0						0.0250000	-0.0250000									1	1	3	0.0000000	-5.6606928	0.0000000
EMBRAGUE_281_OP20_L	 4928	2B0_21_LB	Z-Wert	zValue	-115.9428194	-115.9000000	0.0250000	-0.0250000	-0.0428194	-0.0178194	100	2B0						0.0250000	-0.0250000									1	1	3	0.0000000	-5.6606928	0.0000000
EMBRAGUE_281_OP20_L	 4928	P.Total A_RF	DIN Ebenheit	gdtFlat	0.0321001	0.0000000	0.1000000	0.0000000	0.0321001		100	Plano A	0.0084681					0.1000000	0.0000000									1	2	3	104.7296035	0.2138329	-1.1442205
EMBRAGUE_281_OP20_L	 4928	P.Radial A_REF	DIN Ebenheit	gdtFlat	0.0027001	0.0000000	0.0300000	0.0000000	0.0027001		100	Pl A rad	0.0007400					0.0300000	0.0000000									1	2	3	169.0636256	0.0101498	-142.4247039
EMBRAGUE_281_OP20_L	 4928	Dia B_240_PC	DIN Rundheit	gdtRound	0.0044823	0.0000000	0.0100000	0.0000000	0.0044823		100	DIAM B 2	0.0011935					0.0100000	0.0000000									1	2	3	-0.0076538	-0.7023413	-0.0101946
EMBRAGUE_281_OP20_L	 4928	Dia B_237_RFL	Durchmesser	diameter	54.9541063	54.9548620	0.0100000	-0.0090000	-0.0007557		100	Dia B	0.0011687					0.0100000	-0.0090000									1	1	3	0.0000000	-5.6606928	0.0000000
EMBRAGUE_281_OP20_L	 4928	D 40_232_RFL	Durchmesser	diameter	40.0103126	40.0130000	0.0120000	-0.0130000	-0.0026874		100	Círculo B 40	0.0007161					0.0120000	-0.0130000									1	1	3	-0.0125062	8.4995033	-0.0274624
EMBRAGUE_281_OP20_L	 4928	diam B_188_PC	Y-Wert	yValue	-14.0591350	-14.1000000	0.1000000	-0.1000000	0.0408650		100	Plano  DIAM B	0.0010532					0.1000000	-0.1000000									1	1	3	-0.5363284	-13.9740639	-0.3158696
EMBRAGUE_281_OP20_L	 4928	Plano apoyo B_226_PC	Y-Wert	yValue	4.0850474	4.0500000	0.0500000	-0.0500000	0.0350474		100	Plano apoyo B	0.0044547					0.0500000	-0.0500000									1	1	3	-0.1247089	4.1570585	-0.1812511
EMBRAGUE_281_OP20_L	 4928	Diam B_241_PC	DIN Zylinderform	gdtCyl	0.0053441	0.0000000	0.0150000	0.0000000	0.0053441		100	Cilindro B	0.0014861					0.0150000	0.0000000									1	2	3	-0.0041058	-3.3500000	-0.0047558
EMBRAGUE_281_OP20_L	 4928	Diam B Diam 40_228_PC	DIN Zylinderform	gdtCyl	0.0060467	0.0000000	0.0150000	0.0000000	0.0060467		100	Cilindro B DIAM 40	0.0012820					0.0150000	0.0000000									1	2	3	-0.0108827	6.7500000	-0.0242726
EMBRAGUE_281_OP20_L	 4928	Diam 40 Resp B_229_PC	DIN Konzentrizität	gdtCon	0.0149589	0.0000000	0.1000000	0.0000000	0.0149589		100	Círculo B 40	0.0007081					0.1000000	0.0000000						Cilindro B			1	2	3	-0.0125057	8.4984321	-0.0274593
EMBRAGUE_281_OP20_L	 4928	2B01_A_331_RFL	Durchmesser	diameter	71.9523366	71.9530000	0.0100000	-0.0090000	-0.0006634		100	2B01_1	0.0015630					0.0100000	-0.0090000									1	1	3	59.6240583	39.6981994	-53.3721183
EMBRAGUE_281_OP20_L	 4928	2B01_B_331_RFL	Durchmesser	diameter	71.9498797	71.9530000	0.0100000	-0.0090000	-0.0031203		100	2B01_2	0.0023404					0.0100000	-0.0090000									1	1	3	59.6305924	33.4983624	-53.3604929
EMBRAGUE_281_OP20_L	 4928	2B01_C_331_RFL	Durchmesser	diameter	71.9547255	71.9530000	0.0100000	-0.0090000	0.0017255		100	2B01_3	0.0012531					0.0100000	-0.0090000									1	1	3	59.6332180	29.4979021	-53.3522329
EMBRAGUE_281_OP20_L	 4928	2B01_330_PC	DIN Rundheit	gdtRound	0.0092064	0.0000000	0.0100000	0.0000000	0.0092064		100	2B01_2	0.0028837					0.0100000	0.0000000									1	2	3	59.6299755	33.4983624	-53.3586650
EMBRAGUE_281_OP20_L	 4928	2B01_329_PC	DIN Zylinderform	gdtCyl	0.0098057	0.0000000	0.0150000	0.0000000	0.0098057		100	CilD72	0.0029563					0.0150000	0.0000000									1	2	3	59.6280643	34.6000000	-53.3613237
EMBRAGUE_281_OP20_L	 4928	2B01_328_LB	DIN Position polar 2d	gdtPosPol2d	0.0552671	0.0000000	0.0800000	0.0000000	0.0552671		100	2B01_2	0.0023404			1		0.0800000	0.0000000									1	2	3	59.6305924	33.4983624	-53.3604929
EMBRAGUE_281_OP20_L	 4928	2B01_328_LB.Z	DIN Position polar 2d.Z	gdtPosPol2d.Z	-53.3604929	-53.3620000	0.0400000	-0.0400000	0.0015071			2B01_2	0.0023404		2B01_328_LB			0.0400000	-0.0400000									1	1	3	59.6305924	33.4983624	-53.3604929
EMBRAGUE_281_OP20_L	 4928	2B01_328_LB.X	DIN Position polar 2d.X	gdtPosPol2d.X	59.6305924	59.6030000	0.0400000	-0.0400000	0.0275924			2B01_2	0.0023404		2B01_328_LB			0.0400000	-0.0400000									1	1	3	59.6305924	33.4983624	-53.3604929
EMBRAGUE_281_OP20_L	 4928	2B01_335_PC	Durchmesser	diameter	76.6344066	76.5000000	0.3000000	0.0000000	0.1344066		100	2B01_4	0.0009927					0.3000000	0.0000000									1	1	3	59.6393585	16.9974454	-53.3291711
EMBRAGUE_281_OP20_L	 4928	2B01_332_RFL	Durchmesser	diameter	55.9396346	55.9000000	0.1000000	0.0000000	0.0396346		100	2B01_5	0.0013282					0.1000000	0.0000000									1	1	3	59.6215152	42.9997235	-53.3789672
EMBRAGUE_281_OP20_L	 4928	2F01_348_METROLOGIA	Lotlänge	lengthOfAxis	2.9412185	2.9000000	0.1000000	0.0000000	0.0412185		100	Perp.01-3						0.1000000	0.0000000									1	1	3	59.4761339	43.5213999	-53.2964091
EMBRAGUE_281_OP20_L	 4928	2F01_325_PC	DIN Position kartesisch	gdtPosRec	0.1015048	0.0000000	0.1000000	0.0000000	0.1015048	0.0015048	100	Corte4				1		0.1000000	0.0000000									1	2	3	59.6224704	42.0507524	-53.3765252
