planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP10-F	 316	2B0_1_PC	DIN Position polar 2d	gdtPosPol2d	0.1004040	0.0000000	0.5000000	0.0000000	0.1004040		100	2B0	0.0000000					0.5000000	0.0000000									1	2	3	0.0391404	23.0011948	0.0436513
EMBRAGUE-OP10-F	 316	2B0_RF_X	Distanz	distance2d	287.9752048	288.0000000	0.2500000	-0.2500000	-0.0247952		100	2B0,	0.0000000					0.2500000	-0.2500000									1	1	3	0.0391404	23.0011948	0.0436513
EMBRAGUE-OP10-F	 316	2B0_RF_Z	Distanz	distance2d	72.0436513	72.0000000	0.2500000	-0.2500000	0.0436513		100	2B0,	0.0000000					0.2500000	-0.2500000									1	1	3	0.0391404	23.0011948	0.0436513
EMBRAGUE-OP10-F	 316	2B03_3_PC	DIN Position polar 2d	gdtPosPol2d	0.3659868	0.0000000	0.5000000	0.0000000	0.3659868		100	2B03	0.0020967					0.5000000	0.0000000									1	2	3	176.0951575	129.8412029	0.1641827
EMBRAGUE-OP10-F	 316	2B03_RF_X	Distanz	distance2d	111.9191877	112.0000000	0.2500000	-0.2500000	-0.0808123		100	2B03,	0.0020967					0.2500000	-0.2500000									1	1	3	176.0951575	129.8412029	0.1641827
EMBRAGUE-OP10-F	 316	2B03_RF_Z	Distanz	distance2d	72.1641827	72.0000000	0.2500000	-0.2500000	0.1641827		100	2B03,	0.0020967					0.2500000	-0.2500000									1	1	3	176.0951575	129.8412029	0.1641827
EMBRAGUE-OP10-F	 316	A1_19_PC	Y-Wert	yValue	-109.0385954	-109.0000000	0.2000000	-0.2000000	-0.0385954		100	A1_Apoyo						0.2000000	-0.2000000									1	1	3	-71.7045129	12.4614046	-89.7051699
EMBRAGUE-OP10-F	 316	B1_18_PC	Y-Wert	yValue	-109.0576716	-109.0000000	0.2000000	-0.2000000	-0.0576716		100	B1_Apoyo						0.2000000	-0.2000000									1	1	3	-47.7975520	12.4423284	43.3031806
EMBRAGUE-OP10-F	 316	C1_2_PC	Y-Wert	yValue	-80.0282558	-80.0000000	0.2000000	-0.2000000	-0.0282558		100	C1_Apoyo						0.2000000	-0.2000000									1	1	3	255.3079315	41.4717442	-31.2964089
EMBRAGUE-OP10-F	 316	ITEM_10_PC	DIN Rechtwinkligkeit	gdtPerp	0.0042408	0.0000000	0.0150000	0.0000000	0.0042408		100	Plano_X1	0.0027288					0.0150000	0.0000000						Plano_Y1			1	2	3	288.0035673	21.8255869	-63.2044390
EMBRAGUE-OP10-F	 316	11F01_183_PC	Z-Wert	zValue	107.0190941	107.0000000	0.1750000	-0.1750000	0.0190941		100	11F01_PLANO	0.0016099					0.1750000	-0.1750000									1	1	3	208.8355373	14.2462201	138.1008344
