planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-F	288	2F0_4_LB	Distanz kart.	distanceCart	119.9550293	120.0000000	0.0500000	-0.0500000	-0.0449707		100	Corte1,Plano_Giro_Esp						0.0500000	-0.0500000						Plano_Giro_Esp	Recta 3d2		1	1	3	0.0000000	0.0449707	0.0000000
EMBRAGUE-OP20-F	288	2F0_352_PC	DIN Ebenheit	gdtFlat	0.0016981	0.0000000	0.0300000	0.0000000	0.0016981		100	2F0_Rad	0.0004546					0.0300000	0.0000000									1	2	3	-8.5343369	0.0426335	74.4376471
EMBRAGUE-OP20-F	288	2F0_351_PC	DIN Ebenheit	gdtFlat	0.0375089	0.0000000	0.1000000	0.0000000	0.0375089		100	2F0	0.0051824					0.1000000	0.0000000									1	2	3	81.4330963	0.0323340	-7.2731265
EMBRAGUE-OP20-F	288	2F0_PAR_CPLANOZ_RF	DIN Parallelität	gdtPar	0.1028520	0.0000000	0.0500000	0.0000000	0.1028520	0.0528520	100	2F0	0.0256205					0.0500000	0.0000000						Plano_Giro_Esp			1	2	3	81.4328475	0.0342733	-7.2733196
EMBRAGUE-OP20-F	288	2B11_505_ICD	Durchmesser	diameter	11.9874076	11.9860000	0.0090000	-0.0090000	0.0014076		100	2B11	0.0015093					0.0090000	-0.0090000									1	1	3	279.0428298	3.0769310	-22.2321607
EMBRAGUE-OP20-F	288	2B11_RF	DIN Rundheit	gdtRound	0.0043508	0.0000000	0.0090000	0.0000000	0.0043508		100	2B11	0.0014223					0.0090000	0.0000000									1	2	3	279.0431448	3.0769310	-22.2321791
EMBRAGUE-OP20-F	288	2B10_505_ICD	Durchmesser	diameter	11.9870526	11.9860000	0.0090000	-0.0090000	0.0010526		100	2B10	0.0020483					0.0090000	-0.0090000									1	1	3	-109.9536066	3.0767261	-29.2839964
EMBRAGUE-OP20-F	288	2B10_RF	DIN Rundheit	gdtRound	0.0075375	0.0000000	0.0090000	0.0000000	0.0075375		100	2B10	0.0024419					0.0090000	0.0000000									1	2	3	-109.9557123	3.0767261	-29.2832465
EMBRAGUE-OP20-F	288	2B0_1_PC_Z	Distanz	distance2d	71.9369602	72.0000000	0.0500000	-0.0500000	-0.0630398	-0.0130398	100	Y_2,2B0_Central						0.0500000	-0.0500000						2B0_Central			1	1	3	280.0060620	23.9996792	-72.0000000
EMBRAGUE-OP20-F	288	2B0_2_PC_X	Distanz	distance2d	287.9373543	288.0000000	0.0500000	-0.0500000	-0.0626457	-0.0126457	100	X_1,2B0_Central						0.0500000	-0.0500000						2B0_Central			1	1	3	288.0000000	23.9974386	-67.0026538
EMBRAGUE-OP20-F	288	2B0_Entrada_385_ICD	Durchmesser	diameter	46.9702680	46.9800000	0.0080000	-0.0080000	-0.0097320	-0.0017320	100	2B0_Entrada	0.0042461					0.0080000	-0.0080000									1	1	3	0.0620379	8.0443888	-0.0629117
EMBRAGUE-OP20-F	288	2B0_Central_385_ICD	Durchmesser	diameter	46.9689334	46.9800000	0.0080000	-0.0080000	-0.0110666	-0.0030666	100	2B0_Central	0.0032685					0.0080000	-0.0080000									1	1	3	0.0626472	11.0432242	-0.0630407
EMBRAGUE-OP20-F	288	2B0_Fondo_385_ICD	Durchmesser	diameter	46.9646831	46.9800000	0.0080000	-0.0080000	-0.0153169	-0.0073169	100	2B0_Fondo	0.0029275					0.0080000	-0.0080000									1	1	3	0.0641327	14.0435229	-0.0638607
EMBRAGUE-OP20-F	288	2B0_381_PC	DIN Rundheit	gdtRound	0.0133976	0.0000000	0.0120000	0.0000000	0.0133976	0.0013976	100	2B0_Central	0.0032756					0.0120000	0.0000000									1	2	3	0.0626457	11.0432242	-0.0630398
EMBRAGUE-OP20-F	288	2B0_382_PC	DIN Zylinderform	gdtCyl	0.0207278	0.0000000	0.0150000	0.0000000	0.0207278	0.0057278	100	CIL_D47	0.0036683					0.0150000	0.0000000									1	2	3	0.0631334	11.9000000	-0.0633479
EMBRAGUE-OP20-F	288	2B0_387_PC	DIN Rechtwinkligkeit	gdtPerp	0.0030820	0.0000000	0.0150000	0.0000000	0.0030820		100	CIL_D47	0.0036683					0.0150000	0.0000000						2F0			1	2	3	0.0631334	11.9000000	-0.0633479
EMBRAGUE-OP20-F	288	2B0_383_LB	DIN Position polar 2d	gdtPosPol2d	0.0694039	0.0000000	0.0600000	0.0000000	0.0694039	0.0094039	100	2B0_Central	0.0032685			1		0.0600000	0.0000000									1	2	3	0.0626472	11.0432242	-0.0630407
EMBRAGUE-OP20-F	288	2B0_383_LB.Z	DIN Position polar 2d.Z	gdtPosPol2d.Z	22.3655588	22.3600000	0.0300000	-0.0300000	0.0055588			2B0_Central	0.0032685		2B0_383_LB			0.0300000	-0.0300000									1	1	3	0.0626472	11.0432242	-0.0630407
EMBRAGUE-OP20-F	288	2B0_383_LB.X	DIN Position polar 2d.X	gdtPosPol2d.X	-278.9657462	-279.0000000	0.0300000	-0.0300000	0.0342538			2B0_Central	0.0032685		2B0_383_LB			0.0300000	-0.0300000									1	1	3	0.0626472	11.0432242	-0.0630407
EMBRAGUE-OP20-F	288	2B10_506_LB	DIN Position polar 2d	gdtPosPol2d	0.0737214	0.0000000	0.0800000	0.0000000	0.0737214		100	2B10	0.0041901			1		0.0800000	0.0000000						2B11			1	2	3	-109.9554779	3.0767261	-29.2835593
EMBRAGUE-OP20-F	288	2B10_506_LB.Z	DIN Position polar 2d.Z	gdtPosPol2d.Z	-6.7793577	-6.7800000	0.0400000	-0.0400000	0.0006423			2B10	0.0041901		2B10_506_LB			0.0400000	-0.0400000						2B11			1	1	3	-109.9554779	3.0767261	-29.2835593
EMBRAGUE-OP20-F	288	2B10_506_LB.X	DIN Position polar 2d.X	gdtPosPol2d.X	-389.0031449	-389.0400000	0.0400000	-0.0400000	0.0368551			2B10	0.0041901		2B10_506_LB			0.0400000	-0.0400000						2B11			1	1	3	-109.9554779	3.0767261	-29.2835593
EMBRAGUE-OP20-F	288	2B0_365_ICD	Durchmesser	diameter	38.0269874	38.0190000	0.0200000	-0.0190000	0.0079874		100	D_38	0.0042884					0.0200000	-0.0190000									1	1	3	0.0634994	20.2590168	-0.0595216
EMBRAGUE-OP20-F	288	2B0_Z_367_RF	Z-Wert	zValue	0.0022109	-0.0000162	999.0000000	-999.0000000	0.0022270		100	D_38	0.0042884					999.0000000	-999.0000000									1	1	3	0.0634994	20.2590168	-0.0595216
EMBRAGUE-OP20-F	288	2B0_X_367_RF	X-Wert	xValue	-0.0005147	0.0000000	999.0000000	-999.0000000	-0.0005147		100	D_38	0.0042884					999.0000000	-999.0000000									1	1	3	0.0634994	20.2590168	-0.0595216
EMBRAGUE-OP20-F	288	2B0_367_PC	DIN Konzentrizität	gdtCon	0.0000000	0.0000000	0.1000000	0.0000000	0.0000000		100	D_38	0.0042886					0.1000000	0.0000000						D_38	2F0		1	2	3	0.0634984	20.2590168	-0.0595186
EMBRAGUE-OP20-F	288	2F0_376_RFL	Y-Wert	yValue	16.0975216	16.1000000	0.1000000	-0.1000000	-0.0024784		100	COTA_16.1						0.1000000	-0.1000000									1	1	3	21.0623544	16.1389887	-0.0468451
EMBRAGUE-OP20-F	288	2F0_378_PC	Y-Wert	yValue	-1.1492900	-1.0000000	0.2000000	-0.2000000	-0.1492900		100	COTA_1						0.2000000	-0.2000000									1	1	3	24.8561966	-1.1097401	9.9555873
EMBRAGUE-OP20-F	288	2B01_Entrada_421_ICD	Durchmesser	diameter	54.9577170	54.9550000	0.0100000	-0.0090000	0.0027170		100	2B01_Entrada	0.0016896					0.0100000	-0.0090000									1	1	3	65.0537401	38.0337547	-0.0318819
EMBRAGUE-OP20-F	288	2B01_Central_421_ICD	Durchmesser	diameter	54.9551459	54.9550000	0.0100000	-0.0090000	0.0001459		100	2B01_Central	0.0011422					0.0100000	-0.0090000									1	1	3	65.0531575	43.0327127	-0.0308088
EMBRAGUE-OP20-F	288	2B01_Fondo_421_ICD	Durchmesser	diameter	54.9559918	54.9550000	0.0100000	-0.0090000	0.0009918		100	2B01_Fondo	0.0006767					0.0100000	-0.0090000									1	1	3	65.0534313	46.0333379	-0.0303394
EMBRAGUE-OP20-F	288	2B01_425_PC	DIN Rundheit	gdtRound	0.0077895	0.0000000	0.0120000	0.0000000	0.0077895		100	2B01_Central	0.0011838					0.0120000	0.0000000									1	2	3	65.0531600	43.0327127	-0.0308221
EMBRAGUE-OP20-F	288	2B01_424_PC	DIN Zylinderform	gdtCyl	0.0083235	0.0000000	0.0150000	0.0000000	0.0083235		100	CIL_D55	0.0013383					0.0150000	0.0000000									1	2	3	65.0532229	40.9500000	-0.0312941
EMBRAGUE-OP20-F	288	2B01_422_PC	DIN Rechtwinkligkeit	gdtPerp	0.0023288	0.0000000	0.0150000	0.0000000	0.0023288		100	CIL_D55	0.0013383					0.0150000	0.0000000						2F0			1	2	3	65.0532229	40.9500000	-0.0312941
EMBRAGUE-OP20-F	288	2B01_423_LB	DIN Position polar 2d	gdtPosPol2d	0.0464186	0.0000000	0.0600000	0.0000000	0.0464186		100	2B01_Central	0.0011422			1		0.0600000	0.0000000									1	2	3	65.0531575	43.0327127	-0.0308088
EMBRAGUE-OP20-F	288	2B01_423_LB.Z	DIN Position polar 2d.Z	gdtPosPol2d.Z	-0.0180008	0.0000000	0.0300000	-0.0300000	-0.0180008			2B01_Central	0.0011422		2B01_423_LB			0.0300000	-0.0300000									1	1	3	65.0531575	43.0327127	-0.0308088
EMBRAGUE-OP20-F	288	2B01_423_LB.X	DIN Position polar 2d.X	gdtPosPol2d.X	64.9853493	65.0000000	0.0300000	-0.0300000	-0.0146507			2B01_Central	0.0011422		2B01_423_LB			0.0300000	-0.0300000									1	1	3	65.0531575	43.0327127	-0.0308088
EMBRAGUE-OP20-F	288	2F01_557_RFL	Y-Wert	yValue	51.1478899	50.5000000	0.5000000	-0.5000000	0.6478899	0.1478899	100	COTA_50.5						0.5000000	-0.5000000									1	1	3	65.0857779	51.1842384	-17.3120993
