planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-F	  1211	2F0_4_LB	Distancia cartes.	distanceCart	119.9660137	120.0000000	0.0500000	-0.0500000	-0.0339863		Corte1,Plano_Giro_Esp						0.0500000	-0.0500000						Plano_Giro_Esp	Recta 3d2		0.0000000	0.0339863	0.0000000
EMBRAGUE-OP20-F	  1211	2F0_352_PC	Planitud DIN	gdtFlat	0.0028847	0.0000000	0.0300000	0.0000000	0.0028847		2F0_Rad	0.0009310					0.0300000	0.0000000									-8.4942126	0.0374282	74.4409364
EMBRAGUE-OP20-F	  1211	2F0_351_PC	Planitud DIN	gdtFlat	0.0335972	0.0000000	0.1000000	0.0000000	0.0335972		2F0	0.0054038					0.1000000	0.0000000									81.4326332	0.0283420	-7.2798941
EMBRAGUE-OP20-F	  1211	2F0_PAR_CPLANOZ_RF	Paralelidad DIN	gdtPar	0.0584580	0.0000000	0.0500000	0.0000000	0.0584580	0.0084580	2F0	0.0121718					0.0500000	0.0000000						Plano_Giro_Esp			81.4325227	0.0290373	-7.2799697
EMBRAGUE-OP20-F	  1211	2B11_505_ICD	Diámetro	diameter	11.9876052	11.9860000	0.0090000	-0.0090000	0.0016052		2B11	0.0015136					0.0090000	-0.0090000									279.0295218	3.0467081	-22.3701721
EMBRAGUE-OP20-F	  1211	2B11_RF	Redondez DIN	gdtRound	0.0041155	0.0000000	0.0090000	0.0000000	0.0041155		2B11	0.0013819					0.0090000	0.0000000									279.0299716	3.0467081	-22.3700819
EMBRAGUE-OP20-F	  1211	2B10_505_ICD	Diámetro	diameter	11.9885405	11.9860000	0.0090000	-0.0090000	0.0025405		2B10	0.0019817					0.0090000	-0.0090000									-110.0104889	3.0464122	-29.2277449
EMBRAGUE-OP20-F	  1211	2B10_RF	Redondez DIN	gdtRound	0.0053810	0.0000000	0.0090000	0.0000000	0.0053810		2B10	0.0018281					0.0090000	0.0000000									-110.0107445	3.0464122	-29.2275240
EMBRAGUE-OP20-F	  1211	2B0_1_PC_Z	Distancia	distance2d	71.9456517	72.0000000	0.0500000	-0.0500000	-0.0543483	-0.0043483	Y_2,2B0_Central						0.0500000	-0.0500000						2B0_Central			280.0077873	23.9961879	-72.0000000
EMBRAGUE-OP20-F	  1211	2B0_2_PC_X	Distancia	distance2d	287.9688424	288.0000000	0.0500000	-0.0500000	-0.0311576		X_1,2B0_Central						0.0500000	-0.0500000						2B0_Central			288.0000000	23.9945718	-67.0049695
