planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP10-AG	 1462	ITEM_10_PC	DIN Rechtwinkligkeit	gdtPerp	0.0070405	0.0000000	0.0150000	0.0000000	0.0070405		100	Plano_X1	0.0043849					0.0150000	0.0000000						Plano_Y1			1	2	3	288.0003993	22.6817132	-64.1304214
EMBRAGUE-OP10-AG	 1462	2B0_1_PC	DIN Position polar 2d	gdtPosPol2d	0.1624351	0.0000000	0.5000000	0.0000000	0.1624351		100	2B0	0.0032957			1		0.5000000	0.0000000									1	2	3	-0.0094347	19.5622558	-0.0803213
EMBRAGUE-OP10-AG	 1462	2B0_1_PC.Z	DIN Position polar 2d.Z	gdtPosPol2d.Z	71.9196787	72.0000000	0.2500000	-0.2500000	-0.0803213			2B0	0.0032957		2B0_1_PC			0.2500000	-0.2500000									1	1	3	-0.0094347	19.5622558	-0.0803213
EMBRAGUE-OP10-AG	 1462	2B0_1_PC.X	DIN Position polar 2d.X	gdtPosPol2d.X	-288.0120324	-288.0000000	0.2500000	-0.2500000	-0.0120324			2B0	0.0032957		2B0_1_PC			0.2500000	-0.2500000									1	1	3	-0.0094347	19.5622558	-0.0803213
EMBRAGUE-OP10-AG	 1462	2B03_3_PC	DIN Position polar 2d	gdtPosPol2d	0.1433906	0.0000000	0.5000000	0.0000000	0.1433906		100	2B03	0.0072182			1		0.5000000	0.0000000									1	2	3	175.9772085	128.9167591	-0.0670493
EMBRAGUE-OP10-AG	 1462	2B03_3_PC.Z	DIN Position polar 2d.Z	gdtPosPol2d.Z	71.9329507	72.0000000	0.2500000	-0.2500000	-0.0670493			2B03	0.0072182		2B03_3_PC			0.2500000	-0.2500000									1	1	3	175.9772085	128.9167591	-0.0670493
EMBRAGUE-OP10-AG	 1462	2B03_3_PC.X	DIN Position polar 2d.X	gdtPosPol2d.X	-112.0253892	-112.0000000	0.2500000	-0.2500000	-0.0253892			2B03	0.0072182		2B03_3_PC			0.2500000	-0.2500000									1	1	3	175.9772085	128.9167591	-0.0670493
EMBRAGUE-OP10-AG	 1462	A1_19_PC	Y-Wert	yValue	-109.2693883	-109.0000000	0.2000000	-0.2000000	-0.2693883	-0.0693883	100	A1_Apoyo						0.2000000	-0.2000000									1	1	3	-71.7048179	12.2306117	-91.7041704
EMBRAGUE-OP10-AG	 1462	B1_18_PC	Y-Wert	yValue	-109.2868449	-109.0000000	0.2000000	-0.2000000	-0.2868449	-0.0868449	100	B1_Apoyo						0.2000000	-0.2000000									1	1	3	-49.7993250	12.2131551	42.2992703
EMBRAGUE-OP10-AG	 1462	C1_2_PC	Y-Wert	yValue	-80.2534979	-80.0000000	0.2000000	-0.2000000	-0.2534979	-0.0534979	100	C1_Apoyo						0.2000000	-0.2000000									1	1	3	255.3007124	41.2465021	-29.3003103
EMBRAGUE-OP10-AG	 1462	11F01_54_PC	Z-Wert	zValue	90.0927747	90.0000000	0.1750000	-0.1750000	0.0927747		100	11F01						0.1750000	-0.1750000									1	1	3	209.6180110	21.4989169	121.1109122
EMBRAGUE-OP10-AG	 1462	12F01_53_PC	Z-Wert	zValue	95.1305597	95.0000000	0.1750000	-0.1750000	0.1305597		100	12F01						0.1750000	-0.1750000									1	1	3	68.3373943	28.7019983	105.9170080
EMBRAGUE-OP10-AG	 1462	11B01_88_LB	Y-Wert	yValue	-106.9743693	-107.0000000	0.1500000	-0.1500000	0.0256307		100	11B01	0.0037801					0.1500000	-0.1500000									1	1	3	212.2079922	14.5256307	119.1122326
EMBRAGUE-OP10-AG	 1462	11B01_52_PC	X-Wert	xValue	226.9813647	227.1000000	0.1750000	-0.1750000	-0.1186353		100	11B01	0.0037801					0.1750000	-0.1750000									1	1	3	212.2079922	14.5256307	119.1122326
EMBRAGUE-OP10-AG	 1462	12B01_44_PC	Y-Wert	yValue	-98.4655257	-98.5000000	0.1500000	-0.1500000	0.0344743		100	12B01	0.0377005					0.1500000	-0.1500000									1	1	3	63.3869796	23.0344743	100.3782510
EMBRAGUE-OP10-AG	 1462	12B01_51_PC	X-Wert	xValue	77.0084713	77.0000000	0.1750000	-0.1750000	0.0084713		100	12B01	0.0377005					0.1750000	-0.1750000									1	1	3	63.3869796	23.0344743	100.3782510
EMBRAGUE-OP10-AG	 1462	61F01_149_PC	Z-Wert	zValue	-130.0144913	-130.0600000	0.1250000	-0.1250000	0.0455087		100	61F01	0.0024818					0.1250000	-0.1250000									1	1	3	240.0735686	34.5163054	-96.8912829
EMBRAGUE-OP10-AG	 1462	61F02_143_PC	Z-Wert	zValue	-125.5570774	-125.6100000	0.2000000	-0.2000000	0.0529226		100	61F02	0.0014874					0.2000000	-0.2000000									1	1	3	-96.2257917	79.2919520	-140.6599534
EMBRAGUE-OP10-AG	 1462	62F01_148_PC	Z-Wert	zValue	-111.9449259	-112.0000000	0.1750000	-0.1750000	0.0550741		100	62F01	0.0016380					0.1750000	-0.1750000									1	1	3	166.0179693	93.1921869	-89.2600895
EMBRAGUE-OP10-AG	 1462	62F02_142_PC	Z-Wert	zValue	-162.9221750	-163.0000000	0.1750000	-0.1750000	0.0778250		100	62F02	0.0027980					0.1750000	-0.1750000									1	1	3	88.3813661	111.6493832	-151.9018542
EMBRAGUE-OP10-AG	 1462	61B01_146_LB	X-Wert	xValue	223.9486564	224.0000000	0.1750000	-0.1750000	-0.0513436		100	61B01	0.0007321					0.1750000	-0.1750000									1	1	3	239.7379758	34.1024352	-93.9842518
EMBRAGUE-OP10-AG	 1462	61B01_156_LB	Y-Wert	yValue	-87.3975648	-87.4000000	0.0500000	-0.0500000	0.0024352		100	61B01	0.0007321					0.0500000	-0.0500000									1	1	3	239.7379758	34.1024352	-93.9842518
EMBRAGUE-OP10-AG	 1462	61B01_164_PC	Durchmesser	diameter	12.0057547	12.0090000	0.0090000	-0.0090000	-0.0032453		100	61B01	0.0007321					0.0090000	-0.0090000									1	1	3	239.7379758	34.1024352	-93.9842518
EMBRAGUE-OP10-AG	 1462	61B02_151_PC	Y-Wert	yValue	-42.5242412	-42.5000000	0.0500000	-0.0500000	-0.0242412		100	61B02	0.0016162					0.0500000	-0.0500000									1	1	3	-96.3744007	78.9757588	-137.9952024
