planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP10-F	 317	2B0_1_PC	DIN Position polar 2d	gdtPosPol2d	0.3452378	0.0000000	0.5000000	0.0000000	0.3452378		100	2B0	0.0000000					0.5000000	0.0000000									1	2	3	-0.1861564	23.0007098	-0.0256305
EMBRAGUE-OP10-F	 317	2B0_RF_X	Distanz	distance2d	288.1707055	288.0000000	0.2500000	-0.2500000	0.1707055		100	2B0,	0.0000000					0.2500000	-0.2500000									1	1	3	-0.1861564	23.0007098	-0.0256305
EMBRAGUE-OP10-F	 317	2B0_RF_Z	Distanz	distance2d	71.9743695	72.0000000	0.2500000	-0.2500000	-0.0256305		100	2B0,	0.0000000					0.2500000	-0.2500000									1	1	3	-0.1861564	23.0007098	-0.0256305
EMBRAGUE-OP10-F	 317	2B03_3_PC	DIN Position polar 2d	gdtPosPol2d	0.3780800	0.0000000	0.5000000	0.0000000	0.3780800		100	2B03	0.0020690					0.5000000	0.0000000									1	2	3	175.7964424	129.8420301	-0.0187611
EMBRAGUE-OP10-F	 317	2B03_RF_X	Distanz	distance2d	112.1881067	112.0000000	0.2500000	-0.2500000	0.1881067		100	2B03,	0.0020690					0.2500000	-0.2500000									1	1	3	175.7964424	129.8420301	-0.0187611
EMBRAGUE-OP10-F	 317	2B03_RF_Z	Distanz	distance2d	71.9812389	72.0000000	0.2500000	-0.2500000	-0.0187611		100	2B03,	0.0020690					0.2500000	-0.2500000									1	1	3	175.7964424	129.8420301	-0.0187611
EMBRAGUE-OP10-F	 317	A1_19_PC	Y-Wert	yValue	-109.2661045	-109.0000000	0.2000000	-0.2000000	-0.2661045	-0.0661045	100	A1_Apoyo						0.2000000	-0.2000000									1	1	3	-71.7086238	12.2338955	-89.6993118
EMBRAGUE-OP10-F	 317	B1_18_PC	Y-Wert	yValue	-109.2340377	-109.0000000	0.2000000	-0.2000000	-0.2340377	-0.0340377	100	B1_Apoyo						0.2000000	-0.2000000									1	1	3	-47.8009868	12.2659623	43.2970051
EMBRAGUE-OP10-F	 317	C1_2_PC	Y-Wert	yValue	-80.1041578	-80.0000000	0.2000000	-0.2000000	-0.1041578		100	C1_Apoyo						0.2000000	-0.2000000									1	1	3	255.3113922	41.3958422	-31.2980420
EMBRAGUE-OP10-F	 317	ITEM_10_PC	DIN Rechtwinkligkeit	gdtPerp	0.0059611	0.0000000	0.0150000	0.0000000	0.0059611		100	Plano_X1	0.0030471					0.0150000	0.0000000						Plano_Y1			1	2	3	287.9955915	21.8266910	-63.2056860
