planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE_281_OP20_L	 4853	2F0_189_LB	Lotlänge	lengthOfAxis	40.9533835	41.0000000	0.0500000	-0.0500000	-0.0466165		100	Perp.13						0.0500000	-0.0500000									1	1	3	103.8445901	20.4766917	-2.4035630
EMBRAGUE_281_OP20_L	 4853	2B0_17_LB	X-Wert	xValue	-251.9020551	-251.9000000	0.0250000	-0.0250000	-0.0020551		100	2B0						0.0250000	-0.0250000									1	1	3	0.0000000	-4.7733755	0.0000000
EMBRAGUE_281_OP20_L	 4853	2B0_21_LB	Z-Wert	zValue	-115.8792519	-115.9000000	0.0250000	-0.0250000	0.0207481		100	2B0						0.0250000	-0.0250000									1	1	3	0.0000000	-4.7733755	0.0000000
EMBRAGUE_281_OP20_L	 4853	P.Total A_RF	DIN Ebenheit	gdtFlat	0.0256229	0.0000000	0.1000000	0.0000000	0.0256229		100	Plano A	0.0058731					0.1000000	0.0000000									1	2	3	104.7177327	-0.0008256	-1.1479944
EMBRAGUE_281_OP20_L	 4853	P.Radial A_REF	DIN Ebenheit	gdtFlat	0.0027713	0.0000000	0.0300000	0.0000000	0.0027713		100	Pl A rad	0.0007439					0.0300000	0.0000000									1	2	3	169.0664547	0.0004700	-142.3947742
EMBRAGUE_281_OP20_L	 4853	Dia B_240_PC	DIN Rundheit	gdtRound	0.0027073	0.0000000	0.0100000	0.0000000	0.0027073		100	DIAM B 2	0.0007819					0.0100000	0.0000000									1	2	3	-0.0003174	-0.7041111	0.0019000
EMBRAGUE_281_OP20_L	 4853	Dia B_237_RFL	Durchmesser	diameter	54.9519846	54.9548620	0.0100000	-0.0090000	-0.0028774		100	Dia B	0.0013748					0.0100000	-0.0090000									1	1	3	0.0000000	-4.7733755	0.0000000
EMBRAGUE_281_OP20_L	 4853	D 40_232_RFL	Durchmesser	diameter	40.0109281	40.0130000	0.0120000	-0.0130000	-0.0020719		100	Círculo B 40	0.0008656					0.0120000	-0.0130000									1	1	3	0.0009331	8.4962750	0.0011191
EMBRAGUE_281_OP20_L	 4853	diam B_188_PC	Y-Wert	yValue	-14.0790819	-14.1000000	0.1000000	-0.1000000	0.0209181		100	Plano  DIAM B	0.0006048					0.1000000	-0.1000000									1	1	3	-0.5335280	-14.0819830	-0.3037067
EMBRAGUE_281_OP20_L	 4853	Plano apoyo B_226_PC	Y-Wert	yValue	4.0477808	4.0500000	0.0500000	-0.0500000	-0.0022192		100	Plano apoyo B	0.0023623					0.0500000	-0.0500000									1	1	3	-0.1221156	4.0460474	-0.1678501
EMBRAGUE_281_OP20_L	 4853	Diam B_241_PC	DIN Zylinderform	gdtCyl	0.0042907	0.0000000	0.0150000	0.0000000	0.0042907		100	Cilindro B	0.0013082					0.0150000	0.0000000									1	2	3	0.0001540	-3.3500000	0.0007509
EMBRAGUE_281_OP20_L	 4853	Diam B Diam 40_228_PC	DIN Zylinderform	gdtCyl	0.0034519	0.0000000	0.0150000	0.0000000	0.0034519		100	Cilindro B DIAM 40	0.0011057					0.0150000	0.0000000									1	2	3	0.0000781	6.7500000	0.0007692
EMBRAGUE_281_OP20_L	 4853	Diam 40 Resp B_229_PC	DIN Konzentrizität	gdtCon	0.0083573	0.0000000	0.1000000	0.0000000	0.0083573		100	Círculo B 40	0.0008657					0.1000000	0.0000000						Cilindro B			1	2	3	0.0009331	8.4964580	0.0011192
EMBRAGUE_281_OP20_L	 4853	2B01_A_331_RFL	Durchmesser	diameter	71.9506867	71.9530000	0.0100000	-0.0090000	-0.0023133		100	2B01_1	0.0019814					0.0100000	-0.0090000									1	1	3	59.6053061	39.6960114	-53.3560361
EMBRAGUE_281_OP20_L	 4853	2B01_B_331_RFL	Durchmesser	diameter	71.9478230	71.9530000	0.0100000	-0.0090000	-0.0051770		100	2B01_2	0.0021291					0.0100000	-0.0090000									1	1	3	59.6039508	33.4966356	-53.3560813
EMBRAGUE_281_OP20_L	 4853	2B01_C_331_RFL	Durchmesser	diameter	71.9517216	71.9530000	0.0100000	-0.0090000	-0.0012784		100	2B01_3	0.0011857					0.0100000	-0.0090000									1	1	3	59.6020560	29.4956397	-53.3558739
EMBRAGUE_281_OP20_L	 4853	2B01_330_PC	DIN Rundheit	gdtRound	0.0064397	0.0000000	0.0100000	0.0000000	0.0064397		100	2B01_2	0.0021630					0.0100000	0.0000000									1	2	3	59.6042159	33.4966356	-53.3556809
EMBRAGUE_281_OP20_L	 4853	2B01_329_PC	DIN Zylinderform	gdtCyl	0.0076345	0.0000000	0.0150000	0.0000000	0.0076345		100	CilD72	0.0021895					0.0150000	0.0000000									1	2	3	59.6036122	34.6000000	-53.3559863
EMBRAGUE_281_OP20_L	 4853	2B01_328_LB	DIN Position polar 2d	gdtPosPol2d	0.0119891	0.0000000	0.0800000	0.0000000	0.0119891		100	2B01_2	0.0021291			1		0.0800000	0.0000000									1	2	3	59.6039508	33.4966356	-53.3560813
EMBRAGUE_281_OP20_L	 4853	2B01_328_LB.Z	DIN Position polar 2d.Z	gdtPosPol2d.Z	-53.3560813	-53.3620000	0.0400000	-0.0400000	0.0059187			2B01_2	0.0021291		2B01_328_LB			0.0400000	-0.0400000									1	1	3	59.6039508	33.4966356	-53.3560813
EMBRAGUE_281_OP20_L	 4853	2B01_328_LB.X	DIN Position polar 2d.X	gdtPosPol2d.X	59.6039508	59.6030000	0.0400000	-0.0400000	0.0009508			2B01_2	0.0021291		2B01_328_LB			0.0400000	-0.0400000									1	1	3	59.6039508	33.4966356	-53.3560813
EMBRAGUE_281_OP20_L	 4853	2B01_335_PC	Durchmesser	diameter	76.6174120	76.5000000	0.3000000	0.0000000	0.1174120		100	2B01_4	0.0009513					0.3000000	0.0000000									1	1	3	59.5958356	16.9955791	-53.3583810
EMBRAGUE_281_OP20_L	 4853	2B01_332_RFL	Durchmesser	diameter	55.9424106	55.9000000	0.1000000	0.0000000	0.0424106		100	2B01_5	0.0007753					0.1000000	0.0000000									1	1	3	59.6052246	42.9975781	-53.3568490
EMBRAGUE_281_OP20_L	 4853	2F01_348_METROLOGIA	Lotlänge	lengthOfAxis	2.9458554	2.9000000	0.1000000	0.0000000	0.0458554		100	Perp.01-3						0.1000000	0.0000000									1	1	3	59.4770895	43.4687472	-53.2858910
EMBRAGUE_281_OP20_L	 4853	2F01_325_PC	DIN Position kartesisch	gdtPosRec	0.0083872	0.0000000	0.1000000	0.0000000	0.0083872		100	Corte4				1		0.1000000	0.0000000									1	2	3	59.6063377	41.9958064	-53.3560288
EMBRAGUE_281_OP20_L	 4853	2F01_325_PC.Y	DIN Position kartesisch.Y	gdtPosRec.Y	41.9958064	42.0000000	0.0500000	-0.0500000	-0.0041936			Corte4			2F01_325_PC			0.0500000	-0.0500000									1	1	3	59.6063377	41.9958064	-53.3560288
EMBRAGUE_281_OP20_L	 4853	Cota 42_326_PC	DIN Parallelität	gdtPar	0.0147241	0.0000000	0.0400000	0.0000000	0.0147241		100	Pl01-2	0.0034067					0.0400000	0.0000000						Plano A			1	2	3	60.6485650	41.9961550	-53.6468098
EMBRAGUE_281_OP20_L	 4853	2F01_336_PC	Y-Wert	yValue	23.6268290	23.6000000	0.1000000	-0.1000000	0.0268290		100	punto01-3						0.1000000	-0.1000000									1	1	3	59.5986789	23.6268290	-90.1707861
