planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP10-F	 319	2B0_1_PC	DIN Position polar 2d	gdtPosPol2d	0.1341573	0.0000000	0.5000000	0.0000000	0.1341573		100	2B0	0.0000000					0.5000000	0.0000000									1	2	3	0.0425553	23.0013810	0.0255426
EMBRAGUE-OP10-F	 319	2B0_RF_X	Distanz	distance2d	287.9379748	288.0000000	0.2500000	-0.2500000	-0.0620252		100	2B0,	0.0000000					0.2500000	-0.2500000									1	1	3	0.0425553	23.0013810	0.0255426
EMBRAGUE-OP10-F	 319	2B0_RF_Z	Distanz	distance2d	72.0255426	72.0000000	0.2500000	-0.2500000	0.0255426		100	2B0,	0.0000000					0.2500000	-0.2500000									1	1	3	0.0425553	23.0013810	0.0255426
EMBRAGUE-OP10-F	 319	2B03_3_PC	DIN Position polar 2d	gdtPosPol2d	0.0999893	0.0000000	0.5000000	0.0000000	0.0999893		100	2B03	0.0015633					0.5000000	0.0000000									1	2	3	176.0103056	129.8414837	0.0401608
EMBRAGUE-OP10-F	 319	2B03_RF_X	Distanz	distance2d	111.9702246	112.0000000	0.2500000	-0.2500000	-0.0297754		100	2B03,	0.0015633					0.2500000	-0.2500000									1	1	3	176.0103056	129.8414837	0.0401608
EMBRAGUE-OP10-F	 319	2B03_RF_Z	Distanz	distance2d	72.0401608	72.0000000	0.2500000	-0.2500000	0.0401608		100	2B03,	0.0015633					0.2500000	-0.2500000									1	1	3	176.0103056	129.8414837	0.0401608
EMBRAGUE-OP10-F	 319	A1_19_PC	Y-Wert	yValue	-109.1383371	-109.0000000	0.2000000	-0.2000000	-0.1383371		100	A1_Apoyo						0.2000000	-0.2000000									1	1	3	-71.7017854	12.3616629	-89.7013881
EMBRAGUE-OP10-F	 319	B1_18_PC	Y-Wert	yValue	-109.1159614	-109.0000000	0.2000000	-0.2000000	-0.1159614		100	B1_Apoyo						0.2000000	-0.2000000									1	1	3	-47.8048436	12.3840386	43.3017182
EMBRAGUE-OP10-F	 319	C1_2_PC	Y-Wert	yValue	-80.0501470	-80.0000000	0.2000000	-0.2000000	-0.0501470		100	C1_Apoyo						0.2000000	-0.2000000									1	1	3	255.3023161	41.4498530	-31.2994213
EMBRAGUE-OP10-F	 319	ITEM_10_PC	DIN Rechtwinkligkeit	gdtPerp	0.0030377	0.0000000	0.0150000	0.0000000	0.0030377		100	Plano_X1	0.0015313					0.0150000	0.0000000						Plano_Y1			1	2	3	287.9964231	21.8260007	-63.2015753
EMBRAGUE-OP10-F	 319	11F01_183_PC	Z-Wert	zValue	107.0061432	107.0000000	0.1750000	-0.1750000	0.0061432		100	11F01_PLANO	0.0016448					0.1750000	-0.1750000									1	1	3	208.8360309	14.2439202	138.0876025
EMBRAGUE-OP10-F	 319	11F01_ANGULO_RF	Projizierter Winkel 1-	a1id	-8.1079620	-8.1700000	0.1000000	-0.1000000	0.0620380		100	11F01_PLANO_AUX						0.1000000	-0.1000000									1	1	3	208.8360309	14.2439202	138.0876025
