planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-D	311	2F0_4_LB	Distanz kart.	distanceCart	119.9972763	120.0000000	0.0500000	-0.0500000	-0.0027237		100	Corte1,Plano_Giro_Esp						0.0500000	-0.0500000						Plano_Giro_Esp	Recta 3d2		1	1	3	0.0000000	0.0027237	0.0000000
EMBRAGUE-OP20-D	311	2F0_352_PC	DIN Ebenheit	gdtFlat	0.0024400	0.0000000	0.0300000	0.0000000	0.0024400		100	2F0_Rad	0.0005794					0.0300000	0.0000000									1	2	3	-8.5191970	-0.0121038	74.4650796
EMBRAGUE-OP20-D	311	2F0_351_PC	DIN Ebenheit	gdtFlat	0.0387704	0.0000000	0.1000000	0.0000000	0.0387704		100	2F0	0.0065707					0.1000000	0.0000000									1	2	3	81.4309376	-0.0066523	-7.2713551
EMBRAGUE-OP20-D	311	2F0_PAR_CPLANOZ_RF	DIN Parallelität	gdtPar	0.1150026	0.0000000	0.0500000	0.0000000	0.1150026	0.0650026	100	2F0	0.0299235					0.0500000	0.0000000						Plano_Giro_Esp			1	2	3	81.4307316	-0.0049342	-7.2717382
EMBRAGUE-OP20-D	311	2B11_505_ICD	Durchmesser	diameter	11.9818516	11.9860000	0.0090000	-0.0090000	-0.0041484		100	2B11	0.0011766					0.0090000	-0.0090000									1	1	3	279.0331546	3.0457752	-22.2757467
EMBRAGUE-OP20-D	311	2B11_RF	DIN Rundheit	gdtRound	0.0032869	0.0000000	0.0090000	0.0000000	0.0032869		100	2B11	0.0010786					0.0090000	0.0000000									1	2	3	279.0334256	3.0457752	-22.2759264
EMBRAGUE-OP20-D	311	2B10_505_ICD	Durchmesser	diameter	11.9813827	11.9860000	0.0090000	-0.0090000	-0.0046173		100	2B10	0.0011172					0.0090000	-0.0090000									1	1	3	-110.0318392	3.0453040	-29.2320506
EMBRAGUE-OP20-D	311	2B10_RF	DIN Rundheit	gdtRound	0.0031133	0.0000000	0.0090000	0.0000000	0.0031133		100	2B10	0.0010071					0.0090000	0.0000000									1	2	3	-110.0317776	3.0453040	-29.2317167
EMBRAGUE-OP20-D	311	2B0_1_PC_Z	Distanz	distance2d	71.9568091	72.0000000	0.0500000	-0.0500000	-0.0431909		100	Y_2,2B0_Central						0.0500000	-0.0500000						2B0_Central			1	1	3	280.0032294	23.9955605	-72.0000000
EMBRAGUE-OP20-D	311	2B0_2_PC_X	Distanz	distance2d	288.0157538	288.0000000	0.0500000	-0.0500000	0.0157538		100	X_1,2B0_Central						0.0500000	-0.0500000						2B0_Central			1	1	3	288.0000000	23.9931587	-66.9976543
EMBRAGUE-OP20-D	311	2B0_Entrada_385_ICD	Durchmesser	diameter	46.9777698	46.9800000	0.0080000	-0.0080000	-0.0022302		100	2B0_Entrada	0.0014687					0.0080000	-0.0080000									1	1	3	-0.0166423	8.0015543	-0.0439292
EMBRAGUE-OP20-D	311	2B0_Central_385_ICD	Durchmesser	diameter	46.9775165	46.9800000	0.0080000	-0.0080000	-0.0024835		100	2B0_Central	0.0012017					0.0080000	-0.0080000									1	1	3	-0.0157545	11.0009770	-0.0431931
EMBRAGUE-OP20-D	311	2B0_Fondo_385_ICD	Durchmesser	diameter	46.9716081	46.9800000	0.0080000	-0.0080000	-0.0083919		100	2B0_Fondo	0.0011534					0.0080000	-0.0080000									1	1	3	-0.0140635	14.0005987	-0.0435720
EMBRAGUE-OP20-D	311	2B0_381_PC	DIN Rundheit	gdtRound	0.0051531	0.0000000	0.0120000	0.0000000	0.0051531		100	2B0_Central	0.0012077					0.0120000	0.0000000									1	2	3	-0.0157538	11.0009770	-0.0431909
EMBRAGUE-OP20-D	311	2B0_382_PC	DIN Zylinderform	gdtCyl	0.0098657	0.0000000	0.0150000	0.0000000	0.0098657		100	CIL_D47	0.0019072					0.0150000	0.0000000									1	2	3	-0.0151909	11.9000000	-0.0434464
EMBRAGUE-OP20-D	311	2B0_387_PC	DIN Rechtwinkligkeit	gdtPerp	0.0036244	0.0000000	0.0150000	0.0000000	0.0036244		100	CIL_D47	0.0019072					0.0150000	0.0000000						2F0			1	2	3	-0.0151909	11.9000000	-0.0434464
EMBRAGUE-OP20-D	311	2B0_383_LB	DIN Position polar 2d	gdtPosPol2d	0.0796074	0.0000000	0.0600000	0.0000000	0.0796074	0.0196074	100	2B0_Central	0.0012017			1		0.0600000	0.0000000									1	2	3	-0.0157545	11.0009770	-0.0431931
EMBRAGUE-OP20-D	311	2B0_383_LB.Z	DIN Position polar 2d.Z	gdtPosPol2d.Z	22.3586670	22.3600000	0.0300000	-0.0300000	-0.0013330			2B0_Central	0.0012017		2B0_383_LB			0.0300000	-0.0300000									1	1	3	-0.0157545	11.0009770	-0.0431931
EMBRAGUE-OP20-D	311	2B0_383_LB.X	DIN Position polar 2d.X	gdtPosPol2d.X	-279.0397814	-279.0000000	0.0300000	-0.0300000	-0.0397814			2B0_Central	0.0012017		2B0_383_LB			0.0300000	-0.0300000									1	1	3	-0.0157545	11.0009770	-0.0431931
EMBRAGUE-OP20-D	311	2B10_506_LB	DIN Position polar 2d	gdtPosPol2d	0.0563372	0.0000000	0.0800000	0.0000000	0.0563372		100	2B10	0.0016851			1		0.0800000	0.0000000						2B11			1	2	3	-110.0318906	3.0453040	-29.2320132
EMBRAGUE-OP20-D	311	2B10_506_LB.Z	DIN Position polar 2d.Z	gdtPosPol2d.Z	-6.7804908	-6.7800000	0.0400000	-0.0400000	-0.0004908			2B10	0.0016851		2B10_506_LB			0.0400000	-0.0400000						2B11			1	1	3	-110.0318906	3.0453040	-29.2320132
EMBRAGUE-OP20-D	311	2B10_506_LB.X	DIN Position polar 2d.X	gdtPosPol2d.X	-389.0681643	-389.0400000	0.0400000	-0.0400000	-0.0281643			2B10	0.0016851		2B10_506_LB			0.0400000	-0.0400000						2B11			1	1	3	-110.0318906	3.0453040	-29.2320132
EMBRAGUE-OP20-D	311	2B0_365_ICD	Durchmesser	diameter	38.0238018	38.0190000	0.0200000	-0.0190000	0.0048018		100	D_38	0.0013073					0.0200000	-0.0190000									1	1	3	-0.0133567	20.2147657	-0.0419633
EMBRAGUE-OP20-D	311	2B0_Z_367_RF	Z-Wert	zValue	-0.0012555	-0.0000162	999.0000000	-999.0000000	-0.0012394		100	D_38	0.0013073					999.0000000	-999.0000000									1	1	3	-0.0133567	20.2147657	-0.0419633
EMBRAGUE-OP20-D	311	2B0_X_367_RF	X-Wert	xValue	0.0012909	0.0000000	999.0000000	-999.0000000	0.0012909		100	D_38	0.0013073					999.0000000	-999.0000000									1	1	3	-0.0133567	20.2147657	-0.0419633
EMBRAGUE-OP20-D	311	2B0_367_PC	DIN Konzentrizität	gdtCon	0.0000000	0.0000000	0.1000000	0.0000000	0.0000000		100	D_38	0.0013166					0.1000000	0.0000000						D_38	2F0		1	2	3	-0.0133566	20.2147657	-0.0419617
EMBRAGUE-OP20-D	311	2F0_376_RFL	Y-Wert	yValue	16.0738950	16.1000000	0.1000000	-0.1000000	-0.0261050		100	COTA_16.1						0.1000000	-0.1000000									1	1	3	20.9874663	16.0737312	-0.0312562
EMBRAGUE-OP20-D	311	2F0_378_PC	Y-Wert	yValue	-1.1506664	-1.0000000	0.2000000	-0.2000000	-0.1506664		100	COTA_1						0.2000000	-0.2000000									1	1	3	24.7798959	-1.1539133	9.9667819
EMBRAGUE-OP20-D	311	2B01_Entrada_421_ICD	Durchmesser	diameter	54.9586428	54.9550000	0.0100000	-0.0090000	0.0036428		100	2B01_Entrada	0.0033147					0.0100000	-0.0090000									1	1	3	65.0079113	37.9926042	0.0014884
EMBRAGUE-OP20-D	311	2B01_Central_421_ICD	Durchmesser	diameter	54.9548885	54.9550000	0.0100000	-0.0090000	-0.0001115		100	2B01_Central	0.0034686					0.0100000	-0.0090000									1	1	3	65.0044592	42.9927494	0.0029086
EMBRAGUE-OP20-D	311	2B01_Fondo_421_ICD	Durchmesser	diameter	54.9540336	54.9550000	0.0100000	-0.0090000	-0.0009664		100	2B01_Fondo	0.0028266					0.0100000	-0.0090000									1	1	3	65.0053662	45.9930847	0.0022758
EMBRAGUE-OP20-D	311	2B01_425_PC	DIN Rundheit	gdtRound	0.0110465	0.0000000	0.0120000	0.0000000	0.0110465		100	2B01_Central	0.0034693					0.0120000	0.0000000									1	2	3	65.0044587	42.9927494	0.0029093
EMBRAGUE-OP20-D	311	2B01_424_PC	DIN Zylinderform	gdtCyl	0.0138662	0.0000000	0.0150000	0.0000000	0.0138662		100	CIL_D55	0.0034099					0.0150000	0.0000000									1	2	3	65.0057503	40.9500000	0.0020752
