planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-D	  2036	2F0_4_LB	Distancia cartes.	distanceCart	120.0113888	120.0000000	0.0500000	-0.0500000	0.0113888		Corte1,Plano_Giro_Esp						0.0500000	-0.0500000						Plano_Giro_Esp	Recta 3d2		0.0000000	-0.0113888	0.0000000
EMBRAGUE-OP20-D	  2036	2F0_352_PC	Planitud DIN	gdtFlat	0.0044727	0.0000000	0.0300000	0.0000000	0.0044727		2F0_Rad	0.0009544					0.0300000	0.0000000									-8.5109539	-0.0049993	74.5983078
EMBRAGUE-OP20-D	  2036	2F0_351_PC	Planitud DIN	gdtFlat	0.0464760	0.0000000	0.1000000	0.0000000	0.0464760		2F0	0.0080005					0.1000000	0.0000000									81.4388468	-0.0159853	-7.2613895
EMBRAGUE-OP20-D	  2036	2F0_PAR_CPLANOZ_RF	Paralelidad DIN	gdtPar	0.0567324	0.0000000	0.0500000	0.0000000	0.0567324	0.0067324	2F0	0.0107620					0.0500000	0.0000000						Plano_Giro_Esp			81.4387635	-0.0159615	-7.2613761
EMBRAGUE-OP20-D	  2036	2B11_505_ICD	Diámetro	diameter	11.9880755	11.9860000	0.0090000	-0.0090000	0.0020755		2B11	0.0018744					0.0090000	-0.0090000									279.0115383	2.9927681	-22.2341866
EMBRAGUE-OP20-D	  2036	2B11_RF	Redondez DIN	gdtRound	0.0052150	0.0000000	0.0090000	0.0000000	0.0052150		2B11	0.0018392					0.0090000	0.0000000									279.0115025	2.9927681	-22.2340740
EMBRAGUE-OP20-D	  2036	2B10_505_ICD	Diámetro	diameter	11.9877276	11.9860000	0.0090000	-0.0090000	0.0017276		2B10	0.0014453					0.0090000	-0.0090000									-110.0941149	2.9925636	-29.0865653
EMBRAGUE-OP20-D	  2036	2B10_RF	Redondez DIN	gdtRound	0.0045089	0.0000000	0.0090000	0.0000000	0.0045089		2B10	0.0014803					0.0090000	0.0000000									-110.0934681	2.9925636	-29.0869353
EMBRAGUE-OP20-D	  2036	2B0_1_PC_Z	Distancia	distance2d	72.0723118	72.0000000	0.0500000	-0.0500000	0.0723118	0.0223118	Y_2,2B0_Central						0.0500000	-0.0500000						2B0_Central			280.0054854	23.9990181	-72.0000000
EMBRAGUE-OP20-D	  2036	2B0_2_PC_X	Distancia	distance2d	288.0396180	288.0000000	0.0500000	-0.0500000	0.0396180		X_1,2B0_Central						0.0500000	-0.0500000						2B0_Central			288.0000000	23.9962493	-66.9983669
EMBRAGUE-OP20-D	  2036	2B0_Entrada_385_ICD	Diámetro	diameter	46.9845708	46.9800000	0.0080000	-0.0080000	0.0045708		2B0_Entrada	0.0016944					0.0080000	-0.0080000									-0.0401315	7.9880580	0.0727472
EMBRAGUE-OP20-D	  2036	2B0_Central_385_ICD	Diámetro	diameter	46.9841871	46.9800000	0.0080000	-0.0080000	0.0041871		2B0_Central	0.0016415					0.0080000	-0.0080000									-0.0396190	10.9878945	0.0723100
EMBRAGUE-OP20-D	  2036	2B0_Fondo_385_ICD	Diámetro	diameter	46.9051854	46.9800000	0.0080000	-0.0080000	-0.0748146	-0.0668146	2B0_Fondo	0.0287275					0.0080000	-0.0080000									0.0238071	13.9892978	0.0876094
EMBRAGUE-OP20-D	  2036	2B0_381_PC	Redondez DIN	gdtRound	0.0077623	0.0000000	0.0120000	0.0000000	0.0077623		2B0_Central	0.0016606					0.0120000	0.0000000									-0.0396180	10.9878945	0.0723118
EMBRAGUE-OP20-D	  2036	2B0_382_PC	Forma cilíndrica DIN	gdtCyl	0.1252388	0.0000000	0.0150000	0.0000000	0.1252388	0.1102388	CIL_D47	0.0216240					0.0150000	0.0000000									-0.0199787	11.9000000	0.0800530
EMBRAGUE-OP20-D	  2036	2B0_387_PC	Perpendicularidad DIN	gdtPerp	0.1086609	0.0000000	0.0150000	0.0000000	0.1086609	0.0936609	CIL_D47	0.0216240					0.0150000	0.0000000						2F0			-0.0199787	11.9000000	0.0800530
EMBRAGUE-OP20-D	  2036	2B0_383_LB	Posición DIN polar 2d	gdtPosPol2d	0.0947002	0.0000000	0.0600000	0.0000000	0.0947002	0.0347002	2B0_Central	0.0016415			1		0.0600000	0.0000000									-0.0396190	10.9878945	0.0723100
EMBRAGUE-OP20-D	  2036	2B0_383_LB.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	22.3596993	22.3600000	0.0300000	-0.0300000	-0.0003007		2B0_Central	0.0016415		2B0_383_LB			0.0300000	-0.0300000									-0.0396190	10.9878945	0.0723100
EMBRAGUE-OP20-D	  2036	2B0_383_LB.X	Posición DIN polar 2d.X	gdtPosPol2d.X	-279.0473492	-279.0000000	0.0300000	-0.0300000	-0.0473492		2B0_Central	0.0016415		2B0_383_LB			0.0300000	-0.0300000									-0.0396190	10.9878945	0.0723100
EMBRAGUE-OP20-D	  2036	2B10_506_LB	Posición DIN polar 2d	gdtPosPol2d	0.1339812	0.0000000	0.0800000	0.0000000	0.1339812	0.0539812	2B10	0.0032752			1		0.0800000	0.0000000						2B11			-110.0942455	2.9925636	-29.0836878
EMBRAGUE-OP20-D	  2036	2B10_506_LB.Z	Posición DIN polar 2d.Z	gdtPosPol2d.Z	-6.7811673	-6.7800000	0.0400000	-0.0400000	-0.0011673		2B10	0.0032752		2B10_506_LB			0.0400000	-0.0400000						2B11			-110.0942455	2.9925636	-29.0836878
EMBRAGUE-OP20-D	  2036	2B10_506_LB.X	Posición DIN polar 2d.X	gdtPosPol2d.X	-389.1069804	-389.0400000	0.0400000	-0.0400000	-0.0669804		2B10	0.0032752		2B10_506_LB			0.0400000	-0.0400000						2B11			-110.0942455	2.9925636	-29.0836878
EMBRAGUE-OP20-D	  2036	2B0_365_ICD	Diámetro	diameter	38.0371561	38.0190000	0.0200000	-0.0190000	0.0181561		D_38	0.0011673					0.0200000	-0.0190000									-0.0344706	20.2019862	0.0737090
EMBRAGUE-OP20-D	  2036	2B0_Z_367_RF	Valor Z	zValue	0.0013552	-0.0000162	999.0000000	-999.0000000	0.0013713		D_38	0.0011673					999.0000000	-999.0000000									-0.0344706	20.2019862	0.0737090
EMBRAGUE-OP20-D	  2036	2B0_X_367_RF	Valor X	xValue	0.0048007	0.0000000	999.0000000	-999.0000000	0.0048007		D_38	0.0011673					999.0000000	-999.0000000									-0.0344706	20.2019862	0.0737090
EMBRAGUE-OP20-D	  2036	2B0_367_PC	Concentricidad DIN	gdtCon	0.0000000	0.0000000	0.1000000	0.0000000	0.0000000		D_38	0.0011971					0.1000000	0.0000000						D_38	2F0		-0.0344683	20.2019862	0.0737056
EMBRAGUE-OP20-D	  2036	2F0_376_RFL	Valor Y	yValue	16.0350715	16.1000000	0.1000000	-0.1000000	-0.0649285		COTA_16.1						0.1000000	-0.1000000									20.9648834	16.0225170	0.0770931
EMBRAGUE-OP20-D	  2036	2F0_378_PC	Valor Y	yValue	-1.1479089	-1.0000000	0.2000000	-0.2000000	0.1479089		COTA_1						0.2000000	-0.2000000									24.7613711	-1.1605844	10.0825966
EMBRAGUE-OP20-D	  2036	2B01_Entrada_421_ICD	Diámetro	diameter	54.9634880	54.9550000	0.0100000	-0.0090000	0.0084880		2B01_Entrada	0.0020520					0.0100000	-0.0090000									64.9811033	37.9847535	0.0831984
EMBRAGUE-OP20-D	  2036	2B01_Central_421_ICD	Diámetro	diameter	54.9607938	54.9550000	0.0100000	-0.0090000	0.0057938		2B01_Central	0.0025855					0.0100000	-0.0090000									64.9767894	42.9844623	0.0824970
EMBRAGUE-OP20-D	  2036	2B01_Fondo_421_ICD	Diámetro	diameter	54.9603946	54.9550000	0.0100000	-0.0090000	0.0053946		2B01_Fondo	0.0025272					0.0100000	-0.0090000									64.9789764	45.9848688	0.0812464
EMBRAGUE-OP20-D	  2036	2B01_425_PC	Redondez DIN	gdtRound	0.0101342	0.0000000	0.0120000	0.0000000	0.0101342		2B01_Central	0.0026446					0.0120000	0.0000000									64.9767903	42.9844623	0.0824986
EMBRAGUE-OP20-D	  2036	2B01_424_PC	Forma cilíndrica DIN	gdtCyl	0.0124964	0.0000000	0.0150000	0.0000000	0.0124964		CIL_D55	0.0027425					0.0150000	0.0000000									64.9788313	40.9500000	0.0826470
