planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-F	  1000	2F0_4_LB	Distancia cartes.	distanceCart	120.0268053	120.0000000	0.0500000	-0.0500000	0.0268053		Corte1,Plano_Giro_Esp						0.0500000	-0.0500000						Plano_Giro_Esp	Recta 3d2		0.0000000	-0.0268053	0.0000000
EMBRAGUE-OP20-F	  1000	2F0_352_PC	Planitud DIN	gdtFlat	0.0075781	0.0000000	0.0300000	0.0000000	0.0075781		2F0_Rad	0.0022629					0.0300000	0.0000000									-8.5189202	-0.0268374	74.5413616
EMBRAGUE-OP20-F	  1000	2F0_351_PC	Planitud DIN	gdtFlat	0.0396671	0.0000000	0.1000000	0.0000000	0.0396671		2F0	0.0076130					0.1000000	0.0000000									81.4299358	-0.0211015	-7.2816354
EMBRAGUE-OP20-F	  1000	2F0_PAR_CPLANOZ_RF	Paralelidad DIN	gdtPar	0.0650748	0.0000000	0.0500000	0.0000000	0.0650748	0.0150748	2F0	0.0160107					0.0500000	0.0000000						Plano_Giro_Esp			81.4300535	-0.0218049	-7.2814835
EMBRAGUE-OP20-F	  1000	2B11_505_ICD	Diámetro	diameter	11.9834787	11.9860000	0.0090000	-0.0090000	-0.0025213		2B11	0.0018226					0.0090000	-0.0090000									279.0165209	2.9517443	-22.2422083
EMBRAGUE-OP20-F	  1000	2B11_RF	Redondez DIN	gdtRound	0.0065940	0.0000000	0.0090000	0.0000000	0.0065940		2B11	0.0022009					0.0090000	0.0000000									279.0171674	2.9517443	-22.2445697
EMBRAGUE-OP20-F	  1000	2B10_505_ICD	Diámetro	diameter	11.9829278	11.9860000	0.0090000	-0.0090000	-0.0030722		2B10	0.0015385					0.0090000	-0.0090000									-110.0082953	2.9515979	-29.1341934
EMBRAGUE-OP20-F	  1000	2B10_RF	Redondez DIN	gdtRound	0.0042861	0.0000000	0.0090000	0.0000000	0.0042861		2B10	0.0014530					0.0090000	0.0000000									-110.0089738	2.9515979	-29.1338352
EMBRAGUE-OP20-F	  1000	2B0_1_PC_Z	Distancia	distance2d	72.0167585	72.0000000	0.0500000	-0.0500000	0.0167585		Y_2,2B0_Central						0.0500000	-0.0500000						2B0_Central			280.0057902	23.9981709	-72.0000000
EMBRAGUE-OP20-F	  1000	2B0_2_PC_X	Distancia	distance2d	287.9805374	288.0000000	0.0500000	-0.0500000	-0.0194626		X_1,2B0_Central						0.0500000	-0.0500000						2B0_Central			288.0000000	23.9994517	-67.0096957
