planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE_281_OP20_L	 4852	2F0_189_LB	Lotlänge	lengthOfAxis	40.9533136	41.0000000	0.0500000	-0.0500000	-0.0466864		100	Perp.13						0.0500000	-0.0500000									1	1	3	103.8434216	20.4766567	-2.4046529
EMBRAGUE_281_OP20_L	 4852	2B0_17_LB	X-Wert	xValue	-251.9016482	-251.9000000	0.0250000	-0.0250000	-0.0016482		100	2B0						0.0250000	-0.0250000									1	1	3	0.0000000	-4.7738518	0.0000000
EMBRAGUE_281_OP20_L	 4852	2B0_21_LB	Z-Wert	zValue	-115.8792845	-115.9000000	0.0250000	-0.0250000	0.0207155		100	2B0						0.0250000	-0.0250000									1	1	3	0.0000000	-4.7738518	0.0000000
EMBRAGUE_281_OP20_L	 4852	P.Total A_RF	DIN Ebenheit	gdtFlat	0.0260214	0.0000000	0.1000000	0.0000000	0.0260214		100	Plano A	0.0058669					0.1000000	0.0000000									1	2	3	104.7162614	-0.0009182	-1.1500083
EMBRAGUE_281_OP20_L	 4852	P.Radial A_REF	DIN Ebenheit	gdtFlat	0.0029526	0.0000000	0.0300000	0.0000000	0.0029526		100	Pl A rad	0.0007774					0.0300000	0.0000000									1	2	3	169.0652488	0.0005025	-142.3934053
EMBRAGUE_281_OP20_L	 4852	Dia B_240_PC	DIN Rundheit	gdtRound	0.0028617	0.0000000	0.0100000	0.0000000	0.0028617		100	DIAM B 2	0.0007951					0.0100000	0.0000000									1	2	3	-0.0003357	-0.7038642	0.0019040
EMBRAGUE_281_OP20_L	 4852	Dia B_237_RFL	Durchmesser	diameter	54.9518707	54.9548620	0.0100000	-0.0090000	-0.0029913		100	Dia B	0.0013697					0.0100000	-0.0090000									1	1	3	0.0000000	-4.7738518	0.0000000
EMBRAGUE_281_OP20_L	 4852	D 40_232_RFL	Durchmesser	diameter	40.0108614	40.0130000	0.0120000	-0.0130000	-0.0021386		100	Círculo B 40	0.0008574					0.0120000	-0.0130000									1	1	3	0.0009027	8.4962108	0.0012186
EMBRAGUE_281_OP20_L	 4852	diam B_188_PC	Y-Wert	yValue	-14.0789986	-14.1000000	0.1000000	-0.1000000	0.0210014		100	Plano  DIAM B	0.0006015					0.1000000	-0.1000000									1	1	3	-0.5316730	-14.0819232	-0.3034179
EMBRAGUE_281_OP20_L	 4852	Plano apoyo B_226_PC	Y-Wert	yValue	4.0479154	4.0500000	0.0500000	-0.0500000	-0.0020846		100	Plano apoyo B	0.0023552					0.0500000	-0.0500000									1	1	3	-0.1238906	4.0461688	-0.1689962
