planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-A-OP10-D	306	2B0_1_PC	DIN Position polar 2d	gdtPosPol2d	0.1806893	0.0000000	0.5000000	0.0000000	0.1806893		100	2B0	0.0000000					0.5000000	0.0000000									1	2	3	-0.0577376	22.9971584	0.0589037
EMBRAGUE-A-OP10-D	306	2B0_RF_X	Distanz	distance2d	288.0685019	288.0000000	0.2500000	-0.2500000	0.0685019		100	2B0,	0.0000000					0.2500000	-0.2500000									1	1	3	-0.0577376	22.9971584	0.0589037
EMBRAGUE-A-OP10-D	306	2B0_RF_Z	Distanz	distance2d	72.0589037	72.0000000	0.2500000	-0.2500000	0.0589037		100	2B0,	0.0000000					0.2500000	-0.2500000									1	1	3	-0.0577376	22.9971584	0.0589037
EMBRAGUE-A-OP10-D	306	2B03_3_PC	DIN Position polar 2d	gdtPosPol2d	0.2912443	0.0000000	0.5000000	0.0000000	0.2912443		100	2B03	0.0049597					0.5000000	0.0000000									1	2	3	175.9409837	129.8389594	0.1278142
EMBRAGUE-A-OP10-D	306	2B03_RF_X	Distanz	distance2d	112.0697807	112.0000000	0.2500000	-0.2500000	0.0697807		100	2B03,	0.0049597					0.2500000	-0.2500000									1	1	3	175.9409837	129.8389594	0.1278142
EMBRAGUE-A-OP10-D	306	2B03_RF_Z	Distanz	distance2d	72.1278142	72.0000000	0.2500000	-0.2500000	0.1278142		100	2B03,	0.0049597					0.2500000	-0.2500000									1	1	3	175.9409837	129.8389594	0.1278142
EMBRAGUE-A-OP10-D	306	A1_19_PC	Y-Wert	yValue	-109.2075666	-109.0000000	0.2000000	-0.2000000	-0.2075666	-0.0075666	100	A1_Apoyo						0.2000000	-0.2000000									1	1	3	-71.7032898	12.2924334	-89.6968328
EMBRAGUE-A-OP10-D	306	B1_18_PC	Y-Wert	yValue	-109.2557021	-109.0000000	0.2000000	-0.2000000	-0.2557021	-0.0557021	100	B1_Apoyo						0.2000000	-0.2000000									1	1	3	-47.8047615	12.2442979	43.2950150
EMBRAGUE-A-OP10-D	306	C1_2_PC	Y-Wert	yValue	-80.1844536	-80.0000000	0.2000000	-0.2000000	-0.1844536		100	C1_Apoyo						0.2000000	-0.2000000									1	1	3	255.2953839	41.3155464	-31.3009007
EMBRAGUE-A-OP10-D	306	ITEM_10_PC	DIN Rechtwinkligkeit	gdtPerp	0.0092455	0.0000000	0.0150000	0.0000000	0.0092455		100	Plano_X1	0.0063767					0.0150000	0.0000000						Plano_Y1			1	2	3	288.0012456	21.8245539	-63.2025841
EMBRAGUE-A-OP10-D	306	11F01_183_PC	Z-Wert	zValue	107.0062805	107.0000000	0.1750000	-0.1750000	0.0062805		100	11F01_PLANO	0.0013577					0.1750000	-0.1750000									1	1	3	208.8331519	14.2433162	138.0911634
EMBRAGUE-A-OP10-D	306	11F01_ANGULO_RF	Projizierter Winkel 1-	a1id	-8.0475313	-8.1700000	0.1000000	-0.1000000	0.1224687	0.0224687	100	11F01_PLANO_AUX						0.1000000	-0.1000000									1	1	3	208.8331519	14.2433162	138.0911634
EMBRAGUE-A-OP10-D	306	11B01_181_PC	X-Wert	xValue	226.9278893	227.0000000	0.1750000	-0.1750000	-0.0721107		100	11B01	0.0480178					0.1750000	-0.1750000									1	1	3	209.7821684	14.3727320	135.6326539
EMBRAGUE-A-OP10-D	306	11B01_88_LB	Y-Wert	yValue	-107.1272680	-107.0000000	0.1500000	-0.1500000	-0.1272680		100	11B01	0.0480178					0.1500000	-0.1500000									1	1	3	209.7821684	14.3727320	135.6326539
EMBRAGUE-A-OP10-D	306	62F01_185_PC	Z-Wert	zValue	-137.2638231	-137.3000000	0.1750000	-0.1750000	0.0361769		100	62F01_PLANO	0.0036687					0.1750000	-0.1750000									1	1	3	168.0089008	76.9904137	-118.5779939
EMBRAGUE-A-OP10-D	306	62F01_ANGULO_178_PC	Projizierter Winkel 2-	a2id	6.6627345	6.6600000	0.1000000	-0.1000000	0.0027345		100	62F01_PLANO_AUX	0.0036687					0.1000000	-0.1000000									1	1	3	168.0088921	76.9904478	-118.5779949
EMBRAGUE-A-OP10-D	306	62F01_194_PC_Y	Distanz	distance2d	53.0151132	54.0000000	1.0000000	-1.0000000	-0.9848868		100	62B01,62F01 C53	0.0107760					1.0000000	-1.0000000						62F01 C53			1	1	3	173.3194062	102.4676939	-114.4041679
