planid	partnb	id	type	idsymbol	actual	nominal	uppertol	lowertol	deviation	exceed	warningLimitCF	featureid	featuresigma	comment	link	linkmode	mmc	useruppertol	userlowertol	fftphi	fftphiunit	zoneroundnessangle	groupname	groupname2	datumAid	datumBid	datumCid	natuppertolid	natlowertolid	decimalplaces	featurePosX	featurePosY	featurePosZ	group1	group2	group3	group4	group5	group6	group7	group8	group9	group10	
EMBRAGUE-OP20-AG	572	2F0_4_LB	Distanz kart.	distanceCart	120.0501618	120.0000000	0.0500000	-0.0500000	0.0501618		100	Corte1,Plano_Giro_Esp						0.0500000	-0.0500000						Plano_Giro_Esp	Recta 3d2		1	1	3	-2.0000000	-0.0501618	0.0000000
EMBRAGUE-OP20-AG	572	2F0_Planitud Total_351_PC	DIN Ebenheit	gdtFlat	0.0310948	0.0000000	0.1000000	0.0000000	0.0310948		100	2F0	0.0052794					0.1000000	0.0000000									1	2	3	80.1765854	-0.0749212	-7.7119998
EMBRAGUE-OP20-AG	572	2F0_Planitud Radial_352_PC	DIN Ebenheit	gdtFlat	0.0018894	0.0000000	0.0300000	0.0000000	0.0018894		100	2F0_Linea	0.0005012					0.0300000	0.0000000									1	2	3	-115.5726785	-0.0215399	-41.4651437
EMBRAGUE-OP20-AG	572	2B11_Z_RF_Z	Distanz	distance2d	49.7684375	49.6400000	0.0500000	-0.0500000	0.1284375	0.0784375	100	2B11,Y_2	0.0014814					0.0500000	-0.0500000						Y_2			1	1	3	278.9707553	2.9736933	-22.2315625
EMBRAGUE-OP20-AG	572	2B11_X_RF_X	Distanz	distance2d	9.0292447	9.0000000	0.0500000	-0.0500000	0.0292447		100	2B11,X_1	0.0014814					0.0500000	-0.0500000						X_1			1	1	3	278.9707553	2.9736933	-22.2315625
EMBRAGUE-OP20-AG	572	2B11_505_ICD	Durchmesser	diameter	11.9869033	11.9860000	0.0090000	-0.0090000	0.0009033		100	2B11	0.0016291					0.0090000	-0.0090000									1	1	3	278.9707483	2.9736933	-22.2316011
EMBRAGUE-OP20-AG	572	2B10_Z_RF_Z	Distanz	distance2d	42.9382884	42.8620000	0.0500000	-0.0500000	0.0762884	0.0262884	100	2B10,Y_2	0.0015160					0.0500000	-0.0500000						Y_2			1	1	3	-110.0614125	2.9737163	-29.0617116
EMBRAGUE-OP20-AG	572	2B10_X_RF_X	Distanz	distance2d	398.0614125	398.0400000	0.0500000	-0.0500000	0.0214125		100	2B10,X_1	0.0015160					0.0500000	-0.0500000						X_1			1	1	3	-110.0614125	2.9737163	-29.0617116
EMBRAGUE-OP20-AG	572	2B10_505_ICD	Durchmesser	diameter	11.9872962	11.9860000	0.0090000	-0.0090000	0.0012962		100	2B10	0.0016442					0.0090000	-0.0090000									1	1	3	-110.0614145	2.9737163	-29.0617201
EMBRAGUE-OP20-AG	572	2B0_1_PC_Z	Distanz	distance2d	72.0903952	72.0000000	0.0500000	-0.0500000	0.0903952	0.0403952	100	Y_2,2B0_Central						0.0500000	-0.0500000						2B0_Central			1	1	3	279.9921363	23.9952784	-72.0000000
